0.2222,0,0
0.2229,0,0.3012
0.2237,0,0.3158
0.2237,0,0
0.2244,0,-0.0385
0.225,0,0.375
0.225,0,0.25
0.225,0,0.05
0.2256,0,0.1585
0.2256,0,0.3049
0.2262,0,0.1905
0.2267,0,0.1512
0.2267,0,0.2907
0.2267,0,-0.0814
0.2267,0,0.2133
0.2267,0,0.16
0.2273,0,0.1429
0.2273,0,0.0909
0.2273,0,0.2727
0.2278,0,0.1772
0.2278,0,0.1222
0.2284,0,0.0123
0.2286,0,0.0857
0.2286,0,0.3429
0.2292,0,-0.2917
0.2303,0,0.1447
0.2317,0,0.3415
0.2317,0,0.122
0.2321,0,0.0595
0.2321,0,0.1071
0.2338,0,0.2078
0.2342,0,0.2658
0.2342,0,0.0886
0.2348,0,0.2273
0.2349,0,0.3494
0.2349,0,0.3253
0.2349,0,0.1566
0.2353,0,0.1176
0.2353,0,0.4706
0.2353,0,0.4706
0.2357,0,0.0429
0.2357,0,0.2714
0.2361,0,0.1944
0.2365,0,0.1757
0.2368,0,0.3158
0.2372,0,0.3718
0.2372,0,0.2692
0.2381,0,0.0952
0.2381,0,0.381
0.2381,0,0.0952
0.2381,0,0.2857
0.2381,0,0.0714
0.2381,0,0.2381
0.2381,0,0.0952
0.2384,0,0.0581
0.2391,0,0.1304
0.2394,0,0.0563
0.24,0,-0.0533
0.2403,0,0.2727
0.2403,0,0.1948
0.2405,0,0.3291
0.2424,0,0.0909
0.2429,0,0
0.2431,0,0.2917
0.2432,0,0.2162
0.2434,0,0.0395
0.2438,0,0.1875
0.2439,0,0.1707
0.2439,0,0.122
0.2443,0,0.1023
0.2466,0,0.2192
0.2467,0,0.28
0.2467,0,0.04
0.2468,0,0.1039
0.247,0,0.2289
0.2471,0,0.0941
0.2472,0,0.1573
0.25,0,-0.0263
0.25,0,0.0366
0.25,0,0.0952
0.25,0,0
0.25,0,0.1977
0.25,0,0.2442
0.25,0,0.1905
0.25,0,0.1
0.25,0,0.2
0.25,0,0.1579
0.25,0,0.2317
0.25,0,0.4091
0.25,0,0.0143
0.25,0,0.3889
0.25,0,0.1667
0.25,0,0.5
0.2528,0,0.3258
0.253,0,0.0964
0.253,0,0.0964
0.2531,0,0.1605
0.2532,0,0.1013
0.2532,0,0.4026
0.2532,0,0.2468
0.2535,0,0.1972
0.256,0,0.2024
0.2561,0,0.1707
0.2561,0,0.1707
0.2561,0,0.3415
0.2561,0,0.0732
0.2561,0,0.3171
0.2561,0,0.2439
0.2563,0,0.0375
0.2563,0,0.2375
0.2564,0,0.1538
0.2566,0,0.3816
0.2566,0,0.3553
0.2576,0,0.2727
0.259,0,0.1807
0.259,0,0.253
0.2593,0,0.0988
0.2597,0,0.1039
0.26,0,0.3067
0.26,0,0.2267
0.2606,0,0.3803
0.2606,0,0.2676
0.2611,0,0.1222
0.2616,0,-0.0581
0.2619,0,0.2619
0.2622,0,0.2805
0.2622,0,0.0366
0.2628,0,0.2436
0.2632,0,0.3684
0.2635,0,0.2297
0.2635,0,0.0946
0.2635,0,0.0405
0.2635,0,0.1486
0.2635,0,0.3649
0.264,0,0.236
0.2643,0,0.2429
0.2643,0,0.3286
0.2651,0,0.4096
0.2652,0,-0.1061
0.2652,0,0.2879
0.2654,0,0.1605
0.2654,0,0.1605
0.2654,0,0.0123
0.2662,0,0.1948
0.2662,0,0.0909
0.2667,0,0.32
0.267,0,0.2159
0.2674,0,0.3256
0.2674,0,0.0465
0.2676,0,0.1408
0.2679,0,0.2738
0.2679,0,-0.0357
0.2683,0,0.2683
0.2683,0,0.2683
0.2688,0,0.1875
0.2697,0,0.3816
0.2697,0,0.0658
0.2697,0,-0.0132
0.2697,0,0.4342
0.2703,0,0.0541
0.2703,0,0.3243
0.2711,0,0.1084
0.2711,0,0.253
0.2711,0,0.3253
0.2714,0,0.1143
0.2716,0,0.4691
0.2716,0,0.2716
0.2716,0,0.3457
0.2716,0,0.2469
0.2722,0,0.3924
0.2722,0,0.2333
0.2727,0,0.3636
0.2727,0,0.4242
0.2727,0,0.0606
0.2727,0,0.2857
0.2727,0,0
0.2727,0,0
0.2727,0,0.4545
0.2727,0,0.2727
0.2733,0,0.0814
0.2733,0,0.2267
0.2738,0,0.2619
0.2744,0,0.3537
0.2744,0,0.2805
0.2744,0,0.2561
0.2744,0,0.1585
0.2746,0,0.2394
0.275,0,0.05
0.275,0,0.05
0.275,0,0.25
0.275,0,-0.05
0.275,0,0.05
0.275,0,0.55
0.275,0,0.05
0.275,0,0.35
0.275,0,-0.05
0.275,0,0.25
0.275,0,-0.05
0.2756,0,0.4744
0.2756,0,-0.0385
0.2756,0,0.3718
0.2763,0,0.3947
0.2763,0,0.0789
0.2778,0,0.0123
0.2778,0,0.284
0.2778,0,0.4074
0.2778,0,0.2222
0.2778,0,0.3333
0.2778,0,0.2222
0.2778,0,0.4444
0.2778,0,0.1111
0.2778,0,0.1111
0.2786,0,0.2429
0.2791,0,0.186
0.2792,0,0.013
0.2792,0,0.2987
0.2798,0,0.2262
0.28,0,0.32
0.28,0,0.5067
0.2803,0,0.3182
0.2803,0,0.3485
0.2805,0,0.3902
0.2805,0,0.1463
0.2813,0,-0.0375
0.2813,0,0.3125
0.2826,0,0.2174
0.2829,0,0.3026
0.2829,0,0.1974
0.2833,0,0.1444
0.2838,0,0.3784
0.2838,0,0.2973
0.2838,0,-0.027
0.2838,0,0.2973
0.284,0,0.1235
0.2841,0,0.4545
0.2847,0,0.2083
0.2849,0,0.2907
0.2857,0,0.1143
0.2857,0,0.2619
0.2857,0,0.0779
0.2857,0,0.2143
0.2857,0,0.119
0.2857,0,0.2078
0.2857,0,0.3714
0.2865,0,0.1236
0.2866,0,0.2561
0.2866,0,0.3049
0.2866,0,0.1829
0.2867,0,0.0667
0.2867,0,0.4133
0.2875,0,0.025
0.2877,0,0.3014
0.2887,0,0.1831
0.2901,0,0.4074
0.2901,0,0.2099
0.2901,0,0.4568
0.2901,0,0.284
0.2905,0,0.4459
0.2907,0,0.3256
0.2907,0,0.0465
0.2917,0,0.3214
0.2917,0,0.2024
0.2917,0,0.1071
0.2922,0,0.2727
0.2922,0,0.0649
0.2922,0,0.1688
0.2927,0,0.2927
0.2927,0,0.4146
0.2927,0,0.0488
0.2933,0,0.1867
0.2938,0,0.3625
0.2938,0,0.4625
0.2944,0,0.1
0.2949,0,0.3333
0.2952,0,0.3253
0.2952,0,0.3012
0.2952,0,0.2048
0.2952,0,0.1807
0.2955,0,0.2879
0.2955,0,0.197
0.2955,0,0.3485
0.2955,0,0.0455
0.2955,0,0.3182
0.2955,0,0.4091
0.2955,0,-0.0455
0.2955,0,0.2273
0.2955,0,0.1364
0.2955,0,-0.0455
0.2955,0,0.2273
0.2961,0,0.25
0.2965,0,0.1047
0.2965,0,0.2907
0.2975,0,0.443
0.2976,0,0.3333
0.2976,0,0.0952
0.2976,0,0.4762
0.2987,0,0.3377
0.2987,0,0.0519
0.2988,0,0.0854
0.2988,0,-0.061
0.2988,0,0.0122
0.3,0,0.2
0.3,0,0.6
0.3,0,0.4
0.3,0,0.2
0.3,0,0.2
0.3,0,0
0.3,0,0.0857
0.3,0,0.4571
0.3,0,0.1
0.3,0,0.5
0.3,0,-0.3
0.3013,0,0.3205
0.3013,0,0.0641
0.3023,0,0.093
0.3023,0,0.2558
0.3023,0,0.3953
0.3025,0,0.4815
0.3025,0,0.3086
0.3026,0,0.0789
0.3026,0,0.2368
0.3026,0,0.4211
0.303,0,0.1818
0.303,0,0.3636
0.3034,0,0.382
0.3034,0,0.3146
0.3036,0,0.2262
0.3036,0,0.25
0.3038,0,0.1266
0.3038,0,0.3038
0.3041,0,0.1757
0.3043,0,0.2609
0.3049,0,0.3659
0.3049,0,0.2683
0.3049,0,0.0488
0.3056,0,0.6111
0.3056,0,0.2778
0.3056,0,0.3889
0.3056,0,0.1667
0.3056,0,0.3889
0.3063,0,0.3625
0.3067,0,0.16
0.3067,0,0.56
0.3068,0,0.2045
0.3071,0,0.1286
0.3072,0,0.2771
0.3077,0,0.1538
0.3077,0,-0.0256
0.3077,0,0.359
0.3081,0,0.1279
0.3081,0,0.1744
0.3082,0,0.3973
0.3086,0,0.321
0.3095,0,0.2381
0.3095,0,0.2619
0.3095,0,0.1429
0.3095,0,0.5238
0.3101,0,0.2911
0.3106,0,0.0455
0.3106,0,0.3788
0.3106,0,0.0455
0.3108,0,0.3514
0.3108,0,0.2973
0.311,0,0.3293
0.311,0,0.2561
0.311,0,-0.0366
0.311,0,0.2317
0.3111,0,0.1333
0.3117,0,0.2857
0.3125,0,0.05
0.3125,0,0.1
0.3125,0,0.35
0.3133,0,0.3333
0.3133,0,0.1446
0.3133,0,0.36
0.3133,0,0.3614
0.3133,0,0.2
0.314,0,0.1395
0.314,0,0.3023
0.3141,0,0.3718
0.3141,0,0.141
0.3141,0,0.3974
0.3158,0,0.3421
0.3158,0,0.3158
0.3158,0,0.3158
0.3165,0,0.3291
0.3165,0,0.2785
0.3171,0,0.1707
0.3171,0,0.4634
0.3171,0,0.3902
0.3171,0,0.5366
0.3171,0,0.3902
0.3176,0,0.3378
0.3176,0,0.3649
0.3182,0,0.2727
0.3182,0,0.2727
0.3182,0,0.1818
0.3182,0,0.3766
0.3182,0,0.2468
0.3188,0,0.3375
0.3193,0,0.4217
0.3198,0,0.1744
0.3198,0,0.314
0.32,0,0.5067
0.3205,0,0.0513
0.3205,0,0.1795
0.321,0,0
0.321,0,0.3457
0.321,0,0.321
0.3214,0,0.2143
0.3214,0,0.3095
0.3214,0,0.381
0.3214,0,0.2143
0.3214,0,0.3571
0.3214,0,0.3857
0.3224,0,0.2763
0.3224,0,0.25
0.3224,0,0.3553
0.3224,0,0.25
0.3228,0,0.1899
0.3232,0,0.4024
0.3232,0,0.2073
0.3232,0,0.5976
0.3232,0,0.5
0.3232,0,0.3049
0.3232,0,0.2805
0.3239,0,0.1972
0.3239,0,0.169
0.325,0,0.15
0.325,0,0.375
0.325,0,0.15
0.325,0,0.25
0.325,0,0.45
0.325,0,0.45
0.325,0,0.35
0.325,0,0.25
0.3253,0,0.1446
0.3256,0,0.2326
0.3258,0,0.3485
0.3258,0,-0.0225
0.3261,0,0.3043
0.3261,0,0.0435
0.3261,0,0.3913
0.3261,0,0.4783
0.3264,0,0.2361
0.3267,0,0.28
0.3267,0,0.1733
0.3269,0,0.3974
0.3269,0,0.2692
0.3269,0,0.3718
0.3269,0,0.141
0.3272,0,0.2099
0.3272,0,0.4815
0.3274,0,0.369
0.3274,0,-0.0595
0.3274,0,0.1786
0.3274,0,0.2738
0.3274,0,0.0119
0.3278,0,0.4333
0.3286,0,0.2571
0.3286,0,0.4571
0.3286,0,0.5429
0.3289,0,0.2632
0.3289,0,0.1316
0.3291,0,0.2278
0.3293,0,0.122
0.3293,0,0.1707
0.3293,0,0.3902
0.3312,0,0.0649
0.3314,0,0.1977
0.3314,0,0.2442
0.3333,0,0.0247
0.3333,0,0.2222
0.3333,0,0.3333
0.3333,0,0.359
0.3333,0,0.3077
0.3333,0,0.4359
0.3333,0,0.6667
0.3333,0,0.4267
0.3333,0,-0.1111
0.3354,0,0.2911
0.3354,0,0.2317
0.3354,0,0.378
0.3354,0,0.0366
0.3354,0,0.2073
0.3354,0,0.3293
0.3354,0,0.2805
0.3355,0,0.1974
0.3355,0,0.3289
0.3357,0,0.4429
0.3357,0,0.3
0.3357,0,0.2714
0.3357,0,0.1286
0.3372,0,0.3488
0.3372,0,0.2558
0.3372,0,0.3953
0.3373,0,0.3855
0.3373,0,0.3855
0.3377,0,0.1818
0.3377,0,0.2338
0.3377,0,0.0779
0.3377,0,0.1039
0.338,0,0.1408
0.3389,0,0.4111
0.3389,0,0.5222
0.3393,0,0.2738
0.3393,0,0.3214
0.3393,0,0.0357
0.3395,0,0.4321
0.3395,0,0.4815
0.3395,0,0.4321
0.3395,0,0.284
0.3397,0,0.5
0.3397,0,0.141
0.34,0,0.36
0.34,0,0.44
0.3409,0,0.5
0.3409,0,0.3485
0.3409,0,0.3485
0.3409,0,0.3182
0.3409,0,0.3182
0.3415,0,0.1463
0.3418,0,0.2785
0.3421,0,0.1579
0.3427,0,0.236
0.3429,0,0.2571
0.3434,0,0.2771
0.3438,0,-0.0375
0.3438,0,0.2625
0.3438,0,0.1875
0.3442,0,0.0649
0.3446,0,0.527
0.3446,0,0.3649
0.3451,0,0.0986
0.3452,0,0.5476
0.3452,0,0.3571
0.3452,0,0.0952
0.3452,0,0.1667
0.3452,0,0.2381
0.3452,0,0.4286
0.3457,0,0.321
0.3457,0,0.3951
0.3457,0,0.5432
0.3457,0,0.4691
0.3462,0,0.3846
0.3466,0,0.3295
0.3472,0,0.4167
0.3476,0,0.4268
0.3476,0,0.2805
0.3481,0,0.519
0.3481,0,0.0633
0.3483,0,0.2921
0.3485,0,0.1818
0.3485,0,0.2727
0.3487,0,0.5132
0.3487,0,0.2763
0.3487,0,0.1711
0.3487,0,0.0395
0.3487,0,0.1974
0.3488,0,0.2093
0.3494,0,0.3133
0.3494,0,0.3373
0.35,0,0
0.35,0,0.4
0.35,0,0.5
0.35,0,0.4
0.35,0,0.3857
0.35,0,-0.0429
0.35,0,0.3571
0.35,0,0.3
0.35,0,0.5
0.35,0,0
0.35,0,0.5
0.35,0,0
0.3506,0,0.2338
0.3512,0,0.25
0.3512,0,0.1548
0.3519,0,0.2593
0.3519,0,0.4074
0.3526,0,0.4231
0.3533,0,0.36
0.3537,0,0.1707
0.3537,0,0.5122
0.3537,0,0.3659
0.3537,0,0.1951
0.3539,0,0.3933
0.3539,0,0.4157
0.3544,0,0.3291
0.3547,0,0.4767
0.3547,0,0.1279
0.3547,0,0.3605
0.3553,0,0.3947
0.3553,0,0.3684
0.3553,0,0.2632
0.3556,0,0.1778
0.3556,0,0.1111
0.3561,0,0.3182
0.3562,0,0.3288
0.3563,0,0.2875
0.3563,0,0.0875
0.3563,0,0.1125
0.3571,0,0.3506
0.3571,0,0.2143
0.3571,0,0.4524
0.3571,0,0.0909
0.3571,0,0.4286
0.3571,0,0.3143
0.3571,0,0.4571
0.358,0,0.3951
0.358,0,0.321
0.3581,0,0.473
0.359,0,0.4103
0.359,0,-0.0513
0.359,0,0.4359
0.3592,0,0.493
0.3592,0,0.2958
0.3598,0,0.1585
0.3598,0,0.2805
0.3598,0,0.2317
0.3598,0,0.4756
0.3598,0,0.4512
0.3598,0,0.1341
0.3598,0,0.4756
0.36,0,0.2933
0.36,0,0.1333
0.36,0,0.2133
0.3605,0,0.3721
0.3608,0,0.443
0.3608,0,0.5443
0.3611,0,0.5
0.3611,0,0.3889
0.3611,0,0.5
0.3611,0,0.5556
0.3611,0,0.2333
0.3618,0,0.1974
0.3618,0,0.3816
0.3618,0,0.4079
0.3618,0,0.3553
0.3625,0,0.425
0.3625,0,0.55
0.3625,0,0.125
0.3631,0,0.4405
0.3631,0,0.4405
0.3631,0,0.2738
0.3636,0,0.1818
0.3636,0,0.3864
0.3636,0,0.1558
0.3636,0,0.4935
0.3636,0,0.5455
0.3636,0,0.5455
0.3636,0,0.2597
0.3636,0,0.2727
0.3642,0,0.3086
0.3642,0,0.284
0.3642,0,0.1358
0.3643,0,0.6143
0.3643,0,0.4143
0.3643,0,0.5
0.3643,0,0.3
0.3643,0,0.1857
0.3643,0,0.3857
0.3649,0,0.4054
0.3649,0,0.4324
0.3649,0,0.5135
0.3649,0,0.4595
0.3654,0,0.5769
0.3659,0,0.0488
0.3659,0,0.439
0.3659,0,0.3902
0.3659,0,0.5122
0.3659,0,0.1951
0.3659,0,0.1951
0.3663,0,0.5233
0.3663,0,0.314
0.3663,0,0.1744
0.3667,0,0.3778
0.3667,0,0.1733
0.3667,0,0.3067
0.3675,0,0.2771
0.3675,0,0.5663
0.3681,0,0.3194
0.3681,0,0.4028
0.3681,0,0.4028
0.3681,0,0.4306
0.3684,0,0.3158
0.3684,0,0.5263
0.3684,0,0.3158
0.3688,0,0.3875
0.369,0,0.4048
0.369,0,0.4286
0.369,0,0.4048
0.3693,0,0.375
0.3696,0,0.0435
0.3696,0,0.5652
0.3704,0,0.2716
0.3704,0,0.5185
0.3714,0,0.2857
0.3714,0,0.1714
0.3714,0,0.3143
0.3714,0,0.3714
0.3716,0,-0.0135
0.3716,0,0.1486
0.3716,0,0.4189
0.3716,0,0.2838
0.3718,0,0.3846
0.3718,0,0.1282
0.372,0,0.3049
0.372,0,0.2073
0.372,0,-0.0854
0.3721,0,0.1628
0.3721,0,0.4419
0.3721,0,0.093
0.3722,0,0.4333
0.3732,0,0.2958
0.3734,0,0.2152
0.3734,0,0.3924
0.3735,0,0.0482
0.3735,0,0.3373
0.375,0,0.3553
0.375,0,-0.0833
0.375,0,0.5833
0.375,0,0.3214
0.375,0,0.375
0.375,0,0.4881
0.375,0,0.3056
0.375,0,0.25
0.375,0,0.25
0.375,0,0.2763
0.375,0,0.05
0.375,0,0.65
0.375,0,0.4342
0.375,0,0.35
0.375,0,0.55
0.375,0,0.2237
0.375,0,0.15
0.375,0,0.2763
0.375,0,0.4079
0.375,0,0.25
0.375,0,0.4868
0.3764,0,0.3708
0.3765,0,0.3827
0.3765,0,0.284
0.3765,0,0.1111
0.3766,0,0.4416
0.3766,0,0.3117
0.3766,0,0.2857
0.3766,0,0.2857
0.3766,0,0.2078
0.3766,0,0.1039
0.3766,0,0.4156
0.3766,0,0.4935
0.3767,0,0.5068
0.3779,0,0.2674
0.3779,0,0.314
0.3779,0,0.407
0.3779,0,0.0814
0.3779,0,0.4302
0.378,0,0.3659
0.378,0,0.2927
0.378,0,0.2439
0.378,0,0.4146
0.378,0,0.3659
0.3782,0,0.141
0.3782,0,0.2949
0.3782,0,0.4231
0.3782,0,0.2179
0.3784,0,0.4054
0.3784,0,0.4324
0.3784,0,0.2162
0.3786,0,0.1286
0.3786,0,0.3571
0.3786,0,0.3286
0.3786,0,0.4714
0.3786,0,0.3857
0.3795,0,0.1807
0.381,0,0.4524
0.381,0,0.2857
0.381,0,0.1905
0.381,0,0.381
0.381,0,0.5714
0.381,0,0.6667
0.3816,0,0.4737
0.3816,0,0.4211
0.3816,0,0.0789
0.3816,0,0.3684
0.3816,0,0.5263
0.3816,0,0.2105
0.3819,0,0.375
0.3824,0,0.2941
0.3824,0,0.2941
0.3824,0,0.0588
0.3827,0,0.1235
0.3827,0,0.4444
0.3827,0,0.2963
0.3831,0,0.2987
0.3831,0,0.3766
0.3833,0,0.3
0.3836,0,0.3014
0.3837,0,0.3256
0.3841,0,0.1098
0.3841,0,0.2805
0.3841,0,0.3537
0.3841,0,0.378
0.3841,0,0.4268
0.3841,0,0.2805
0.3841,0,0.5732
0.3841,0,0.2317
0.3846,0,0.2051
0.3846,0,0.3846
0.3851,0,0.3378
0.3851,0,0.5
0.3851,0,0.2838
0.3855,0,0.4096
0.3855,0,0.3133
0.3855,0,0
0.3855,0,0.1687
0.3857,0,0.5429
0.3857,0,0.2286
0.3857,0,0.4
0.3857,0,0.4286
0.3857,0,0.2286
0.3864,0,0.2273
0.3864,0,0.1364
0.3864,0,0.2273
0.3864,0,-0.0455
0.3864,0,0.4091
0.3864,0,0.5
0.3864,0,0.2879
0.3864,0,0.197
0.3864,0,0.2879
0.3864,0,0.3788
0.3867,0,0.2667
0.3867,0,0.1333
0.3867,0,0.4
0.3869,0,0.4881
0.3869,0,0.5119
0.3869,0,0.4643
0.3869,0,0.2976
0.3875,0,0.2
0.3882,0,0.1184
0.3882,0,0.4079
0.3882,0,0.2237
0.3882,0,0.1974
0.3882,0,0.2237
0.3882,0,0.3026
0.3882,0,0.3553
0.3889,0,0.7778
0.3889,0,0.5556
0.3889,0,0.5556
0.3889,0,0.6667
0.3889,0,0.5556
0.3889,0,0.2222
0.3889,0,0.2222
0.3889,0,0.1358
0.3889,0,0.358
0.3889,0,0.2889
0.3895,0,0.407
0.3895,0,0.4767
0.3896,0,0.5455
0.3896,0,0.1558
0.3902,0,0.2439
0.3902,0,0.3659
0.391,0,0.2179
0.391,0,0.4231
0.3913,0,0.1739
0.3913,0,-0.087
0.3913,0,0.087
0.3916,0,0.3012
0.3916,0,0.4458
0.3916,0,0.4458
0.3919,0,0.4054
0.3924,0,0.3291
0.3924,0,0.481
0.3929,0,0.4762
0.3933,0,0.0133
0.3933,0,0.2697
0.3938,0,0.3375
0.3939,0,0.303
0.3941,0,0.3647
0.3947,0,0.2632
0.3947,0,0.1316
0.3947,0,0.1842
0.3947,0,0.5263
0.3947,0,0.2368
0.3953,0,0.0698
0.3961,0,0.3247
0.3961,0,0.2987
0.3961,0,0.3506
0.3961,0,0.4026
0.3963,0,0.1341
0.3963,0,0.5244
0.3963,0,0.3537
0.3963,0,0.5732
0.3963,0,0.1585
0.3974,0,0.3077
0.3974,0,0.359
0.3976,0,0.506
0.3976,0,0.1446
0.3976,0,0.1928
0.3976,0,0.3855
0.3976,0,0.241
0.3986,0,0.3378
0.3986,0,0.5
0.3987,0,0.3418
0.3988,0,-0.0357
0.4,0,0.4286
0.4,0,0.425
0.4,0,0.1
0.4,0,0.3
0.4,0,0.5
0.4,0,0
0.4,0,0.1
0.4,0,-0.1
0.4,0,0.3714
0.4,0,0.3429
0.4,0,0.4
0.4,0,0.5
0.4,0,0.2
0.4,0,0.1
0.4,0,0.2286
